353179.4285813524;714358.1254295212;685437.7533608149
777653.781741866;947411.9474806538;6543.826240576034
828976.550755471;282887.58742155996;551915.4898749756
50841.231484650474;331250.01784649387;497609.1112491664
932585.651253531;663544.1904940811;829059.1863769923
779629.9568950239;235475.38354570375;225561.17120074914
315697.17953408917;395342.81714198063;627462.2333627598
278909.6847832767;127463.45834843686;921087.1943130977
89832.82259191228;754653.2814928736;524926.9674506731
344810.5380292794;410137.7911542863;61064.25816285011
95079.69102274782;880796.9521465636;347952.77309603954
955566.6973967691;207557.24567482603;69367.18782382213
61792.488884383936;107909.48278905998;439809.02736454806
193835.67475164155;611330.505087514;486957.3960971786
996381.4710561902;908899.2707720308;843863.5812858465
284147.2346545887;155490.53343115593;153362.5830633355
140605.29652783193;350852.9649491915;293504.8506944327
577894.2794209092;679322.9355720005;798152.8825328695
459433.1412540975;987280.7805263374;579405.4010136554
952990.8420125324;314024.0009495535;200643.58147860217
747818.2773991192;939989.4994489307;937229.103976188
594949.7044227533;685528.3730342278;230467.33335923875
469835.8026487461;533036.199699967;817656.149508801
594552.2099157338;450349.85301476036;901977.7079024985
991762.4132771888;609428.0143686748;563370.7999743157
941513.6637362795;626027.0932691063;643203.8496454884
495644.9922646645;501577.7269216568;32522.360704847153
504241.5864579047;195663.5995283088;608360.3552235333
176350.67597342315;606931.828741642;369947.5568424066
696509.0681134515;161284.7857067663;712184.8824606925
673220.6231457453;123388.08183681328;875065.2788631936
529579.5406716827;359236.12695935;868241.508825897
878084.7774533995;427231.0921582415;725535.6122123112
928614.1177758588;271398.5500649513;435696.04789123917
193421.59250456715;466826.0883502062;734805.5022259492
757213.2716780041;904718.0793831047;876974.2782904219
196825.87140040076;759356.972561094;720807.1463364182
522542.73559212283;479149.306378011;943839.8016541515
992064.1385774467;132317.77013483693;20852.20163260748
115366.5793303158;157441.64865604427;510782.26784238237
866325.6245982157;646500.7699472614;567444.6257973663
799013.4040597235;863172.9392966576;549940.97989947
840723.7760947547;686934.7666714254;170872.16096229875
686324.2752326579;557403.2576817715;814572.4585705416
19046.903411175652;212765.742051811;825516.9918791468
346145.05325059145;878024.6401055737;979041.4805923065
873215.8466413371;652215.9479848305;745264.3861153163
301027.2612684227;975429.0798302181;361561.8126987006
211094.1575114401;464863.0088609429;803652.868684145
954168.6888117086;762384.2651527682;728460.768117161
673505.0646826441;619915.8596208241;871345.215615796
355137.3522421458;381309.90412884677;253901.23321915214
940687.661850646;84264.8307818048;283244.90645297826
576359.6528437646;812991.0628926823;974138.5981575097
938377.1068870414;36440.38616813472;913697.272084303
237753.87819631223;331721.6995171606;608612.0521089005
503039.7406867674;30832.897931896587;300029.9903121498
275791.2659434585;958993.6183808187;107397.14775919107
214747.99554551204;468928.8474408559;373970.1213653503
922743.6550289377;309750.0245356055;47247.731731340784
126115.8789652811;558488.3822690011;495180.26738975197
55053.42591027696;403699.3994017025;154221.8504374302
149272.13626013268;659113.505598409;984291.7424334072
706931.0725423034;173219.739405447;380099.4148596167
168945.0453656366;847774.1401422096;619473.3269115762
922386.7208330062;559733.101798246;400517.9156814196
423208.8356249146;752523.5663687664;346515.9052090175
710242.3240319997;199010.3996965369;490204.33135341335
428654.33975765377;577969.4096033447;460173.44988910994
816404.8610479538;488093.18377206713;815091.5149335505
193627.15116030804;480603.9919386695;637102.7115890813
61181.706747550634;629252.4880913198;148461.55350244517
347333.868461166;156358.47630002143;481199.7683714978
741455.4849035812;264965.47990485607;601549.2044296408
856481.2469390203;669939.1859541835;269194.559783691
635010.3519558177;293553.0215619281;46120.48167679805
515796.58460856095;656933.2658225142;633127.5478941022
454778.77556499327;339043.7525011536;251976.01634060306
873823.1306689854;634862.9687965255;701480.3554311892
148991.48865237276;607823.2238688349;4007.391238284641
221439.21068547922;953914.4033865274;751811.2051094612
591795.2903067246;141521.00206294193;178598.0647428468
629191.4342141218;905154.4724210293;158032.93746150905
802710.7693666333;976523.371010812;873749.1592256594
712581.6863677459;68548.18052951117;967885.1710613901
957753.8675354802;971671.3321978691;165787.5786623413
275264.0361549392;959146.0244585129;478984.8215981434
903042.2528760358;927830.5742543186;526234.9947246023
423073.73542414804;147642.79100386525;514912.09249167726
494853.25872542395;674838.4689317438;300586.3113763722
605390.3620725289;873348.7160109895;616471.6634855005
871168.9117343121;312047.48526605;302852.6332116237
777494.7227789613;830761.0729702694;512346.9441702465
5155.730271088066;168802.67903785763;343740.79020340985
673181.2433154151;172185.92463127224;830907.0076740474
203874.97313059587;99952.73213642264;597629.4404831952
463685.7355075916;649871.387232889;505559.03164058103
377115.49138558964;509208.53117079055;949906.880909295
799609.5476591486;52412.90758215211;264444.9918726934
745962.4937787843;999775.3455571606;755096.505470649
