499146.63777856436;5826.357400917858;442193.2058770107
747958.647314009;177164.09610743343;695202.5663870662
944559.9811458931;554494.5361762508;413632.9026651655
871374.2547920817;449377.7211941814;49106.50028513064
369454.5692836851;717772.9436811577;702558.5092820475
892757.3792431128;941052.6117175643;538222.6649603379
816909.791946693;442839.48794383934;927647.7319352141
892924.8462472371;817256.7868999542;801503.8461708868
748523.3835826115;447351.0366559722;267894.76152553427
420249.16459881165;174739.1069092352;400070.6079809746
644809.8803193313;793692.4777853831;675127.9375889533
985237.6067334729;336025.21751079086;481040.0479118019
997708.9092771392;314688.36182218615;61746.49638727248
421702.99144825875;365067.99210626085;282777.70358282403
62765.847681642284;35547.37916858441;726664.1602419184
97249.59603963057;480574.2934591809;688078.8034829688
599066.5567607379;994512.4188118937;145874.37444228434
726624.8980060865;577375.522554079;819943.3770881078
377303.78924491734;383843.5634334375;702139.4094351776
197120.5736388625;795869.7706648881;157790.1757177702
470902.6048942734;279072.1050684114;895342.4984892367
285546.19846346584;72580.23531242153;607380.3983291731
829334.4307611417;372119.4975513387;325257.97998941364
531635.0270804996;824395.1885207116;161969.65635299587
19492.250971679838;89661.11482951134;822086.5447226696
362054.22493124986;74952.04589355197;392327.65272278344
140798.8258301388;382023.89619848365;89165.11684300033
594254.1941757816;61632.47959092788;90479.05000860435
876927.5745178125;700351.1896517511;194318.64996654747
614687.8597241136;820336.0010715785;110065.74867012342
688749.7242811663;261928.3511620387;452455.0932813839
840425.402986611;83694.67977482615;804168.2896408933
213025.28447990466;240601.16545412946;652734.1629448481
809622.274722217;353472.5254936912;578096.5308733043
188355.12580836544;857739.4410481004;198988.46588631702
750693.3691617092;701005.2151668542;61158.9548290965
523955.63167620986;21812.51516416327;356050.8556298484
266550.33816417493;79692.38256741563;298022.437994629
423721.9780238618;833700.2990146509;342303.0270720513
166956.53134968824;154167.82586986187;505695.65958806337
185369.0485246715;938185.0003954893;427154.9871571355
889811.5981855529;407980.8952128723;397500.78943566204
612341.4069087118;690786.5113241985;309651.04807001585
85597.52547705767;448322.71144246304;539410.7823918049
970779.1545911736;260398.99013138513;180677.51540699316
353155.96873066114;726741.0915488708;186754.8260624582
84020.32636469792;474177.1062428735;756170.1659434842
346160.3100362492;48157.9106158222;585501.9487987322
818424.5287421688;13810.388960814213;896877.9415028216
911936.9249464112;149057.15007513587;558637.0040357547
566594.3570832954;347469.05998902523;288379.60752867284
171821.20640668864;623447.0052626233;972665.2116164177
635673.0709368862;612839.2754366364;1530.7524762571134
807855.0764929695;329595.020271471;285057.8531538276
943301.1276329347;190802.92713727066;812437.7108801021
176071.92382626492;699123.8093912936;474071.5367137065
517783.41905701475;849094.103890774;950229.2422536786
216575.09318132594;801335.7812717445;879061.127612494
454072.2784125738;490860.1100612472;47283.7196669823
713278.0356756503;355176.2082023441;280009.8839988164
463393.62718570733;34911.106504727504;738842.4402270238
116443.296427032;696398.0364965181;459694.7697841139
280775.4415308646;846719.2440829511;827996.7540543723
352646.28399240796;864268.693426903;872424.6875915395
563968.4522066158;782799.2971941564;167632.27678839987
